VS Name, VS IP address, Total Connections
vs_origin-reservations-t5.travelclick.com_80,10.80.72.120:http,848679
vs_origin-reservations-t5.travelclick.com_443,10.80.72.120:https,5480536
vs_origin-reservations-t6.travelclick.com_80,10.80.72.122:http,874625
vs_origin-reservations-t6.travelclick.com_443,10.80.72.122:https,898695
vs_origin-search-c1.travelclick.com,10.80.72.66:https,792336
vs_origin-search-c1.travelclick.com_80,10.80.72.66:http,831396
vs_origin-search-t1.travelclick.com_443,10.80.72.168:https,24087
vs_origin-search-t3.travelclick.com_80,10.80.72.67:http,47
vs_origin-search-t3.travelclick.com_443,10.80.72.67:https,463
vs_origin-search-t5.travelclick.com,10.80.72.74:https,889554
vs_origin-search-t5.travelclick.com-80,10.80.72.74:http,1875135
vs_origin-search-t5.travelclick.com_80,10.80.72.203:http,0
vs_origin-search-t5.travelclick.com_443,10.80.72.203:https,0
vs_origin-search-t6.travelclick.com_80,10.80.72.101:http,1646951
vs_origin-search-t6.travelclick.com_443,10.80.72.101:https,863133
vs_origin-static-ilcb-tx.travelclick.com_80,10.80.72.42:http,1103595
vs_origin-static-ilcb-tx.travelclick.com_443,10.80.72.42:https,3847165
vs_ota2-c1.ihotelier.com_80,10.80.72.245:http,43
vs_ota2-c1.ihotelier.com_443,10.80.72.245:https,60925
vs_ota2-t1.ihotelier.com_80,10.80.72.192:http,863715
vs_ota2-t1.ihotelier.com_443,10.80.72.192:https,2161082
vs_ota2-t3.ihotelier.com_80,10.80.72.207:http,1959714
vs_ota2-t3.ihotelier.com_443,10.80.72.207:https,794548
vs_ota2-t4.ihotelier.com_80,10.80.73.126:http,13
vs_ota2-t4.ihotelier.com_443,10.80.73.126:https,465
vs_ota2-t5.ihotelier.com_80,10.80.72.41:http,13459
vs_ota2-t5.ihotelier.com_443,10.80.72.41:https,2920068
vs_ota2-t6.ihotelier.com_80,10.80.72.38:http,842092
vs_ota2-t6.ihotelier.com_443,10.80.72.38:https,854731
vs_ota-t4.ihotelier.com_80,10.80.72.36:http,902196
vs_ota-t4.ihotelier.com_443,10.80.72.36:https,783326
vs_ota-t5.ihotelier.com_80,10.80.72.39:http,3424511
vs_ota-t5.ihotelier.com_443,10.80.72.39:https,2045051
vs_ota-t6.ihotelier.com_80,10.80.72.37:http,919572
vs_ota-t6.ihotelier.com_443,10.80.72.37:https,852840
vs_otad-res-delivery-t5-443,10.80.73.79:https,1408
vs_p1.tcgms.net_80,10.80.73.99:http,132
vs_p1.tcgms.net_443,10.80.73.99:https,403
vs_partner-portal-t5.travelclick.com_80,10.80.72.218:http,892318
vs_partner-portal-t5.travelclick.com_443,10.80.72.218:https,3053946
vs_payments-cybersource-c1_80,10.80.72.53:http,37
vs_payments-cybersource-c1_443,10.80.72.53:https,738
vs_payments-cybersource-t5_80,10.80.72.52:http,37
vs_payments-cybersource-t5_443,10.80.72.52:https,3396
vs_payments-ingenico-c1_80,10.80.72.171:http,37
vs_payments-ingenico-c1_443,10.80.72.171:https,440
vs_payments-ingenico-t5_80,10.80.72.172:http,37
vs_payments-ingenico-t5_443,10.80.72.172:https,442
vs_payments-ogone-c1_80,10.80.72.252:http,37
vs_payments-ogone-c1_443,10.80.72.252:https,140
vs_payments-ogone-t5_80,10.80.72.251:http,37
vs_payments-ogone-t5_443,10.80.72.251:https,1294
vs_pms-t5.ihotelier.com_80,10.80.72.33:http,54
vs_pms-t5.ihotelier.com_443,10.80.72.33:https,459507
vs_pmsconnect.ihotelier.com_443,10.80.72.88:https,1294558
vs_pmscsecure-t5.ihotelier.com_80,10.80.72.20:http,4099
vs_pmscsecure-t5.ihotelier.com_443,10.80.72.20:https,642
vs_portal2-t5.travelclick.com_80,10.80.72.56:http,1745135
vs_portal2-t5.travelclick.com_443,10.80.72.56:https,816014
vs_portal3-c1.travelclick.com_443,10.80.73.96:https,860468
vs_portal3-t1.travelclick.com_80,10.80.73.42:http,38
vs_portal3-t1.travelclick.com_443,10.80.73.42:https,71708
vs_portal3-t3.travelclick.com_80,10.80.73.111:http,38
vs_portal3-t3.travelclick.com_443,10.80.73.111:https,3133
vs_portal3-t4.travelclick.com_80,10.80.72.79:http,37
vs_portal3-t4.travelclick.com_443,10.80.72.79:https,268123
vs_portal3-t5.travelclick.com_80,10.80.73.44:http,1713452
vs_portal3-t5.travelclick.com_443,10.80.73.44:https,1052007
vs_portal3-t6.travelclick.com_80,10.80.72.111:http,37
vs_portal3-t6.travelclick.com_443,10.80.72.111:https,107087
vs_portal-T3.travelclick.com_80,10.80.72.229:http,302
vs_portal-T3.travelclick.com_443,10.80.72.229:https,12822
vs_portal-T6.travelclick.com,10.80.72.102:https,354293
vs_portal-c1.travelclick.com_80,10.80.73.40:http,2325928
vs_portal-c1.travelclick.com_443,10.80.73.40:https,11550970
vs_portal-m1.travelclick.com,10.80.72.177:https,119
vs_portal-m1.travelclick.com_http,10.80.72.177:http,36
vs_portal-t1.travelclick.com_80,10.80.72.85:http,5680
vs_portal-t1.travelclick.com_443,10.80.72.85:https,317453
vs_portal-t4_80,10.80.72.169:http,8752
vs_portal-t4_443,10.80.72.169:https,687095
vs_portal-t5.travelclick.com_80,10.80.72.219:http,893565
vs_portal-t5.travelclick.com_443,10.80.72.219:https,2071383
vs_pricing-c1.ihotelier.com_443,10.80.72.170:https,789343
vs_pricing-c1.travelclick.com_443,10.80.73.88:https,837549
vs_pricing-m1.ihotelier.com_443,10.80.72.112:https,806806
vs_pricing-t1.ihotelier.com_80,10.80.72.105:http,37
vs_pricing-t1.ihotelier.com_443,10.80.72.105:https,443
vs_pricing-t1.travelclick.com_80,10.80.72.99:http,37
vs_pricing-t1.travelclick.com_443,10.80.72.99:https,38004
vs_pricing-t3.ihotelier.com_80,10.80.72.106:http,36
vs_pricing-t3.ihotelier.com_443,10.80.72.106:https,452
vs_pricing-t3.travelclick.com_80,10.80.73.77:http,36
vs_pricing-t3.travelclick.com_443,10.80.73.77:https,849
vs_pricing-t4.ihotelier.com_80,10.80.72.107:http,39
vs_pricing-t4.ihotelier.com_443,10.80.72.107:https,433
vs_pricing-t4.travelclick.com_80,10.80.73.78:http,43
vs_pricing-t4.travelclick.com_443,10.80.73.78:https,45090
vs_pricing-t5.ihotelier.com_443,10.80.72.182:https,1465341
vs_pricing-t5.travelclick.com_80,10.80.72.249:http,3421240
vs_pricing-t5.travelclick.com_443,10.80.72.249:https,7364041
vs_pricing-t6.ihotelier.com_80,10.80.72.108:http,39
vs_pricing-t6.ihotelier.com_443,10.80.72.108:https,443
vs_pricing-t6.travelclick.com_80,10.80.72.247:http,37
vs_pricing-t6.travelclick.com_443,10.80.72.247:https,101118
vs_rancher-ilcb-d1.travelclick.com_80,10.80.73.124:http,37
vs_rancher-ilcb-d1.travelclick.com_443,10.80.73.124:https,37
vs_rate360-dr.travelclick.com,10.80.72.136:http,0
vs_rate360-dr.travelclick.com_80,10.80.72.230:http,87
vs_rate360-dr.travelclick.com_443,10.80.72.230:https,86
vs_res-t4.ihotelier.com_80,10.80.72.113:http,36
vs_res-t4.ihotelier.com_443,10.80.72.113:https,119
vs_res-t5.ihotelier.com_80,10.80.72.114:http,137
vs_res-t5.ihotelier.com_443,10.80.72.114:https,109
vs_reservations-c1.ihotelier.com_80,10.80.72.246:http,839435
vs_reservations-c1.ihotelier.com_443,10.80.72.246:https,1828281
vs_reservations-d1.travelclick.com_443,10.80.72.115:https,90
vs_reservations-d1_80,10.80.72.115:http,40
vs_reservations-t1.ihotelier.com_80,10.80.72.193:http,42
vs_reservations-t1.ihotelier.com_443,10.80.72.193:https,1829
vs_reservations-t3.ihotelier.com_80,10.80.72.208:http,901024
vs_reservations-t3.ihotelier.com_443,10.80.72.208:https,2138383
vs_reservations-t4.ihotelier.com_80,10.80.72.14:http,860480
vs_reservations-t4.ihotelier.com_443,10.80.72.14:https,938633
vs_reservations-t5.ihotelier.com_80,10.80.72.45:http,57
vs_reservations-t5.ihotelier.com_443,10.80.72.45:https,10563
vs_reservations-t6.ihotelier.com_80,10.80.72.15:http,47
vs_reservations-t6.ihotelier.com_443,10.80.72.15:https,5420
vs_reservations.ihotelier.com_443,10.80.72.96:https,30
vs_reservations_t4_80,10.80.72.63:http,36
vs_reservations_t4_443,10.80.72.63:https,119
vs_sftpgms.travelclick.net,10.80.72.83:ssh,8
vs_stal01-t1.travelclick.com_443,10.80.73.133:https,43
vs_static-d1.travelclick.com_80,10.80.72.233:http,37
vs_static-d1.travelclick.com_443,10.80.72.233:https,34
vs_static-tx.travelclick.com_80,10.80.72.234:http,1464
vs_static-tx.travelclick.com_443,10.80.72.234:https,54679
vs_tcbuild-d1-vip_80,10.80.73.76:http,16
vs_tcbuild-d1-vip_443,10.80.73.76:https,2205
vs_tcebsqa.travelclick.net_80,10.80.73.128:http,8
vs_tcebsqa.travelclick.net_443,10.80.73.128:https,3187
vs_tcebsuat.travelclick.net_80,10.80.73.129:http,5
vs_tcebsuat.travelclick.net_443,10.80.73.129:https,4410
vs_tcgms.net_443,10.80.72.225:https,436
vs_tcns-disc-c1.travelclick.com_80,10.80.72.237:http,36
vs_tcns-disc-c1.travelclick.com_443,10.80.72.237:https,119
vs_tcns-disc-t1.travelclick.com_80,10.80.72.184:http,36
vs_tcns-disc-t1.travelclick.com_443,10.80.72.184:https,406
vs_tcns-disc-t3.travelclick.com_80,10.80.72.195:http,36
vs_tcns-disc-t3.travelclick.com_443,10.80.72.195:https,438
vs_tcns-disc-t5.travelclick.com_80,10.80.72.167:http,55
vs_tcns-disc-t5.travelclick.com_443,10.80.72.167:https,56432
vs_tcns-mta-c1.travelclick.com_25,10.80.72.238:smtp,6
vs_tcns-mta-t1.travelclick.com_25,10.80.72.185:smtp,6
vs_tcns-mta-t3.travelclick.com_25,10.80.72.196:smtp,6
vs_tcns-sched-c1.travelclick.com_80,10.80.72.239:http,37
vs_tcns-sched-c1.travelclick.com_443,10.80.72.239:https,438
vs_test-Lwin,10.80.72.211:http,41
vs_test-Lwin_443,10.80.72.211:https,33
vs_test_ldc_ssl,10.80.72.179:https,96
vs_tokws-d1.travelclick.net_80,10.80.72.40:http,37
vs_tokws-d1.travelclick.net_443,10.80.72.40:https,34
vs_tvtrip.travelclick.com_80,10.80.72.121:http,906891
vs_tvtrip.travelclick.com_443,10.80.72.121:https,801462
vs_uejwtapi-c1.travelclick.com,10.80.72.197:https,122455
vs_uejwtapi-d1.travelclick.com,10.80.72.186:https,127
vs_uejwtapi-d1.travelclick.com_80,10.80.72.186:http,36
vs_uejwtapi-m1.travelclick.com,10.80.72.175:https,33
vs_uejwtapi-m1.travelclick.com_http,10.80.72.175:http,37
vs_uejwtapi-t1.travelclick.com_80,10.80.72.216:http,45
vs_uejwtapi-t1.travelclick.com_443,10.80.72.216:https,420059
vs_uejwtapi-t3.travelclick.com-80,10.80.72.212:http,37
vs_uejwtapi-t4.travelclick.com_80,10.80.72.213:http,37
vs_uejwtapi-t4.travelclick.com_443,10.80.72.213:https,842515
vs_uejwtapi-t5.ihotelier.com_80,10.80.72.68:http,37
vs_uejwtapi-t5.ihotelier.com_443,10.80.72.68:https,1871222
vs_uejwtapi-t6.travelclick.com_80,10.80.72.217:http,40
vs_uejwtapi-t6.travelclick.com_443,10.80.72.217:https,227850
vs_uemenuapi-c1.travelclick.com_80,10.80.72.156:http,37
vs_uemenuapi-c1.travelclick.com_443,10.80.72.156:https,30123
vs_uemenuapi-m1.travelclick.com,10.80.72.176:https,119
vs_uemenuapi-m1.travelclick.com_http,10.80.72.176:http,36
vs_uemenuapi-t1.travelclick.com_80,10.80.72.157:http,37
vs_uemenuapi-t1.travelclick.com_443,10.80.72.157:https,67011
vs_uemenuapi-t3.travelclick.com_80,10.80.72.155:http,37
vs_uemenuapi-t3.travelclick.com_443,10.80.72.155:https,3895
vs_uemenuapi-t4.travelclick.com_80,10.80.72.159:http,39
vs_uemenuapi-t4.travelclick.com_443,10.80.72.159:https,140040
vs_uemenuapi-t5.ihotelier.com_80,10.80.72.69:http,39
vs_uemenuapi-t5.ihotelier.com_443,10.80.72.69:https,378941
vs_uemenuapi-t5.travelclick.com_80,10.80.72.160:http,37
vs_uemenuapi-t5.travelclick.com_443,10.80.72.160:https,34
vs_uemenuapi-t6.travelclick.com_80,10.80.72.158:http,37
vs_uemenuapi-t6.travelclick.com_443,10.80.72.158:https,1963
vsl_pmscsimulator.travelclick.com_80,10.80.73.71:http,36
vsl_pmscsimulator.travelclick.com_443,10.80.73.71:https,449
zdirect.com_http,10.80.72.125:http,33
zdirect.com_http_pre-prod,10.80.72.142:http,873806
zdirect.com_https,10.80.72.125:https,30
zdirect.com_https_pre-prod,10.80.72.142:https,852773
zdirect.net_http,10.80.72.127:http,33
zdirect.net_http_pre-prod,10.80.72.144:http,1906113
zdirect.net_https,10.80.72.127:https,30
zdirect.net_https_pre-prod,10.80.72.144:https,789258
